,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
128,Mon Dec 25 11:59:38 +0000 2023,1739254574136050055," kiki_daliyo  Ganjar Pranowo tidak ada keraguan mendukung ganjar yg serius anti radikal   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",0,0,0,0,in,305882612,1739254574136050055,ragged72,https://twitter.com/ragged72/status/1739254574136050055
129,Mon Dec 25 11:37:58 +0000 2023,1739249118416101573,Masyarakat yg berfikir positif .cerdas tentu mendukung pak Ganjar dan pak Mahfud . Mereka berdua calon yg bersih rekam jejaknya. tidak menabrak undang undang. Hanya Paslon nomor 3 yg paling layak Memimpin Republik ini,0,0,0,0,in,2323592137,1739249118416101573,_G03NT03R_,https://twitter.com/_G03NT03R_/status/1739249118416101573
130,Mon Dec 25 11:59:35 +0000 2023,1739254560751784044,@kurawa Salam 3 jari ganjar mahfud sllu dihati,0,0,0,0,in,1687691543568957441,1739167304670478437,handayani_44277,https://twitter.com/handayani_44277/status/1739254560751784044
131,Tue Dec 26 07:23:43 +0000 2023,1739547524275597375,"Sementara untuk paslon nomor urut 3 yakni Ganjar Pranowo dan Mahfud MD berada di angka 23,1 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3678315553,1739547464343163213,sitikomariah032,https://twitter.com/sitikomariah032/status/1739547524275597375
132,Mon Dec 25 11:37:52 +0000 2023,1739249094730920046,@Bluejackyy @DokterTifa @KRMTRoySuryo1 Trus cak imin ama Mahfud MD gimana dek? Kurang bukti apa itu? Dan dia juga yg dari awal nyerang pribadi dikit2 bawa ijazah lah ini lah itu lah giliran di serang balik personal playing victim TOLOL,0,0,0,0,in,1235443476092702720,1739154621657186797,GAFD461,https://twitter.com/GAFD461/status/1739249094730920046
133,Tue Dec 26 07:23:42 +0000 2023,1739547519489568997,"Jika tdk maka yg akan jadi R 1 opa ulik atau Imam Mahdi   #MD3Debat #GanjarLebihBaik3 Hebat #MahfudLebihBaik3 Ganjar Mahfud Juara Debat""",0,0,0,0,in,1500030444104036355,1739547519489568997,JameliaTasma,https://twitter.com/JameliaTasma/status/1739547519489568997
134,Mon Dec 25 11:59:33 +0000 2023,1739254550266364196,"Saya yakin, Indonesia akan melangkah lebih maju dengan kepemimpinan Mas Ganjar Mahfud. @yourmeuth https://t.co/MFxqB1UOXU",0,0,0,0,in,1684619641904324610,1739254550266364196,jakasptr95_,https://twitter.com/jakasptr95_/status/1739254550266364196
135,Tue Dec 26 07:23:03 +0000 2023,1739547357333926268,@rokukuro56 @officialinews_ Paling mantap sih semua program pak Ganjar  Siap mendukung penuh pak Ganjar Pranowo dan Pak Mahfud,0,0,0,0,in,1015071026131038209,1739273538102808598,Fikakhoiriyah97,https://twitter.com/Fikakhoiriyah97/status/1739547357333926268
136,Mon Dec 25 11:59:08 +0000 2023,1739254446893474210,@Melihat_Indo @mohmahfudmd Secara keseluruhan Pak Mahfud menunjukkan paling matang soal pemahaman dan program yg di berikan untuk masyarakat,0,0,0,0,in,1713851610072580096,1739141366876409865,ESekarwati4,https://twitter.com/ESekarwati4/status/1739254446893474210
137,Mon Dec 25 11:37:51 +0000 2023,1739249090616266867,"Penampilan Calon Wakil Presiden (Cawapres) nomor urut 3, Mahfud MDdi debat Pilpres 2024 menuai apresiasi dan tren positif. Mahfud dinilai tampil memukau dan meyakinkan saat debat perdana cawapres yang digelar pada Jumat, 22 Desember 2023.  #SahabatGanjar https://t.co/3Ox4rvGeh3",0,1,1,2,in,940486643546386432,1739249090616266867,__RismaWidiono_,https://twitter.com/__RismaWidiono_/status/1739249090616266867
