,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
220,Mon Dec 25 11:16:06 +0000 2023,1739243615405383884,"Gibran bikin Solo hebat, Cak Imin sepertinya masih mencari resep ajaib politik @MissKoral  https://t.co/eKAZ4aPmGm",0,0,0,0,in,1675331009536229383,1739243615405383884,lilisdamay10,https://twitter.com/lilisdamay10/status/1739243615405383884
221,Mon Dec 25 11:16:05 +0000 2023,1739243612783923369,"Gibran berhasil menciptakan keberhasilan di Solo, Jakarta dan Jateng? Masih jauh dari kata sukses @luckysubiakto  https://t.co/zYMYNvJzGA",0,0,0,0,in,1678772637294792709,1739243612783923369,AgusAdimari,https://twitter.com/AgusAdimari/status/1739243612783923369
222,Mon Dec 25 11:16:05 +0000 2023,1739243612054114704,"Gaya Muhaimin memimpin bikin Jakarta-Jateng malah merosot, beda banget sama Gibran yang penuh prestasi @HMMurah3  https://t.co/gKrmMR1Y1d",0,0,0,0,in,1676485036818968576,1739243612054114704,yadiwulantoro,https://twitter.com/yadiwulantoro/status/1739243612054114704
223,Mon Dec 25 11:16:03 +0000 2023,1739243603346739539,"Gibran bikin Solo hebat, Cak Imin nampaknya masih sibuk cari kunci sukses di dalam laci politik @asboediono_id  https://t.co/D4aql9U3fB",0,0,0,0,in,1675422355609509889,1739243603346739539,Maya_Susanti6,https://twitter.com/Maya_Susanti6/status/1739243603346739539
224,Mon Dec 25 11:16:01 +0000 2023,1739243596749078854,"Gibran bikin Solo gemilang, Cak Imin mungkin masih sibuk mencari jalan menuju podium politik @Eriswijaya2  https://t.co/IBgi1bTXbH",0,0,0,0,in,1676852914575536128,1739243596749078854,susirasimah,https://twitter.com/susirasimah/status/1739243596749078854
225,Mon Dec 25 11:16:01 +0000 2023,1739243594798747665,"Gibran bikin Solo hebat, Cak Imin mungkin masih sibuk mencari jalan keluar dari labirin politiknya @soeyoto1  https://t.co/zU6h9DpuQI",0,0,0,0,in,1678345064609894400,1739243594798747665,e_gentamas,https://twitter.com/e_gentamas/status/1739243594798747665
226,Mon Dec 25 11:16:00 +0000 2023,1739243590398955844,"Gibran pinter banget, Solo ekonominya melejit, sementara Muhaimin di Jakarta-Jateng bikin lesu @CitraShanie  https://t.co/aT63T3khGH",0,0,0,0,in,1673247581303111680,1739243590398955844,anggitashasika,https://twitter.com/anggitashasika/status/1739243590398955844
227,Mon Dec 25 11:15:59 +0000 2023,1739243588217967013,Duh! Mahfud MD Ternyata juga Pernah Langgar Etika saat Jadi Ketua MK https://t.co/FvcXHC7fUW  #asalbukanmerah #2024gantiwarna  #karawangbergerak #Gibran #GibranRakabuming #Pemilu2024 #DulurGibran #MasGibran #Gibran2024,0,0,0,0,in,1722307275292123136,1739243588217967013,dasehidaya63434,https://twitter.com/dasehidaya63434/status/1739243588217967013
228,Mon Dec 25 11:15:59 +0000 2023,1739243587639169100,"Solo cemerlang, Gibran jadi andalan, Jakarta dan Jateng? Hmmm, jauh dari harapan @f_fathur  https://t.co/hbL1Zmbtuy",0,0,0,0,in,1678330041879638016,1739243587639169100,IndahSa237,https://twitter.com/IndahSa237/status/1739243587639169100
229,Mon Dec 25 11:15:57 +0000 2023,1739243579992903780,"@gibran_tweet  ES GE I E..gitu ya mas, Bukan nya ES GI AY I..Kliatan anda saja membaca text saat membacakan kepanjangannya..Singkatan B.Inggris diucapkan B.Indonesia.?? kata lulusan Singapura, Dasar Penipuan publik.. Belajar lagi, jangan nyontek terus apalagi dengar dri earphone.",0,0,0,0,in,1553010178848882689,1739243579992903780,renmit1000,https://twitter.com/renmit1000/status/1739243579992903780
230,Mon Dec 25 11:15:54 +0000 2023,1739243567372235091,"Gibran punya prestasi, Solo tambah maju, Jakarta-Jateng malah mundur di bawah Muhaimin @BradHarizz  https://t.co/MiwXAK9zOS",0,0,0,0,in,1675720015147061248,1739243567372235091,halimarohatul,https://twitter.com/halimarohatul/status/1739243567372235091
231,Mon Dec 25 11:15:53 +0000 2023,1739243563966415050,"Gibran bikin Solo gemilang, Cak Imin mungkin masih sibuk mencari kunci sukses politik yang hilang @ZulkifliLubis69  https://t.co/DyxwqwHQap",0,0,0,0,in,1675816332078755841,1739243563966415050,saidinausmannn_,https://twitter.com/saidinausmannn_/status/1739243563966415050
232,Mon Dec 25 11:15:51 +0000 2023,1739243552859890148,"Gibran bikin Solo gemilang, Cak Imin mungkin masih sibuk memetakan daerah yang bisa dikepakai untuk politik @GaTypoLagi  https://t.co/K6LYx6Ac85",0,0,0,0,in,1673222104018456576,1739243552859890148,Sfirliandara,https://twitter.com/Sfirliandara/status/1739243552859890148
233,Mon Dec 25 11:15:46 +0000 2023,1739243531678671083,"@joko_maryadi Dukung mas @gibran_tweet aja bang, artinya sudah pasti asli  pendukung Jokowi.😅",0,1,0,0,in,1534200395009904640,1739171824796328282,Gr4sssss,https://twitter.com/Gr4sssss/status/1739243531678671083
234,Mon Dec 25 11:15:32 +0000 2023,1739243473289777410,"@KakekHalal @gibran_tweet Kenapa gk kalian Raba,..jangan ditanya,..",0,0,0,0,in,1648959951703007234,1738529289392296391,Alex39035192Sir,https://twitter.com/Alex39035192Sir/status/1739243473289777410
235,Mon Dec 25 11:15:29 +0000 2023,1739243463022108805,"Solo unggul, Gibran memimpin dengan cerdas Cak Imin, mungkin lebih cocok di posisi yang tidak terlalu menuntut @never_alonely  https://t.co/YFQ3LoVKpO",0,0,0,0,in,1678645943099609089,1739243463022108805,Sitibadriahhh3,https://twitter.com/Sitibadriahhh3/status/1739243463022108805
236,Mon Dec 25 11:15:28 +0000 2023,1739243458811048435,@M45Broo Capresmu yg bohong awas aja yaa lu paling di tandain karena Lo seolah olah paling bener.. klo mas Gibran dan pak Prabowo beneran menang awas ajalo,0,0,0,0,in,1728046007529926656,1739071048770027710,henikatriputry,https://twitter.com/henikatriputry/status/1739243458811048435
237,Mon Dec 25 11:15:21 +0000 2023,1739243427978694937,@_NusantaraLand_ @gibran_tweet @Alie_Fahnoor @BANGSAygSUJUD @AndriDesvi10785 @bengkeldodo @Bank_Joee_ @hartonometroadv @segorosegoro1 @prabowo @prabowogibran2 Kau bilang suhu ternyata tipu !! 😂😂 pake perangkat komunikasi,0,0,0,0,in,1109026828679700481,1738935322434838664,Winto07789086,https://twitter.com/Winto07789086/status/1739243427978694937
238,Mon Dec 25 11:15:21 +0000 2023,1739243427139875076,@ajengcute16__ Tetap prabowo gibran yg menang sesuai wangsit eyang prabu Siliwangi. https://t.co/3HXnt7Zfr8,0,0,0,0,in,1705430482174005248,1739136924894556409,GrahaWalan6302,https://twitter.com/GrahaWalan6302/status/1739243427139875076
239,Mon Dec 25 11:15:16 +0000 2023,1739243405635661954,Duh! Mahfud MD Ternyata juga Pernah Langgar Etika saat Jadi Ketua MK https://t.co/odj3o4A8WE  #asalbukanmerah #2024gantiwarna  #karawangbergerak #Gibran #GibranRakabuming #Pemilu2024 #DulurGibran #MasGibran #Gibran2024,0,0,0,0,in,1722328993578590208,1739243405635661954,salmananti17397,https://twitter.com/salmananti17397/status/1739243405635661954
240,Mon Dec 25 11:15:11 +0000 2023,1739243387826676086,Cek fakta APBN solo masa Gibran Samsul dan sebelumnya https://t.co/nvVFdFmZu0,0,0,0,0,in,1219947035031298049,1739243387826676086,Kangrohim14,https://twitter.com/Kangrohim14/status/1739243387826676086
241,Mon Dec 25 11:15:01 +0000 2023,1739243344830828738,@hoteliercrypto @gibran_tweet Hh palsu ngk nih?,0,1,0,0,in,1705731009529139200,1739243072897368070,Qeen06,https://twitter.com/Qeen06/status/1739243344830828738
242,Mon Dec 25 11:14:56 +0000 2023,1739243323670614210,@dydyaa2 @PischekDayat @PartaiSocmed @gibran_tweet Nanti akan saya laporkan karena sudah memperkeruh suasana plus dikenakan pasal UU ITE.,0,1,0,0,in,1592814595160559620,1739084007294615901,ricapd12_,https://twitter.com/ricapd12_/status/1739243323670614210
243,Mon Dec 25 11:14:53 +0000 2023,1739243310521487606,@Gr4sssss @bentangnegeri @gibran Cocotnya walikota NKRI sang jago ngibul https://t.co/tU6sAioOLU,0,0,0,0,in,827324098392924160,1738452737879376073,Dimasjoko12,https://twitter.com/Dimasjoko12/status/1739243310521487606
244,Mon Dec 25 11:14:43 +0000 2023,1739243269756985576,"@Muhdazha15 @PASPusat sepatah dua kata, no ?",0,0,0,0,in,132422126,1739229430592025060,DeathtoKoruptor,https://twitter.com/DeathtoKoruptor/status/1739243269756985576
245,Mon Dec 25 11:14:42 +0000 2023,1739243265667498313,"@geloraco Kemenag cari panggung,mudah2an dengan ini ummat semakin faham siap rezim jokowi dan meninggalkan pasangan penerus jokowi,prabowo-gibran...",0,0,0,0,in,2546160279,1739233130655936711,ieffendi23,https://twitter.com/ieffendi23/status/1739243265667498313
246,Mon Dec 25 11:14:42 +0000 2023,1739243265327821100,Jangan langsung percaya Buzzer  Samsung gibran benar data ini. Wisatawan solo lebih besar https://t.co/DnpHakjNeB,0,0,0,0,in,1219947035031298049,1739243265327821100,Kangrohim14,https://twitter.com/Kangrohim14/status/1739243265327821100
247,Mon Dec 25 11:14:35 +0000 2023,1739243236479398012,@tunjungsaji Gibran: Gila gw keren banget kemarin,0,0,0,0,in,58827054,1739167368520351965,PaundraJuve,https://twitter.com/PaundraJuve/status/1739243236479398012
248,Mon Dec 25 11:14:35 +0000 2023,1739243233719541889,@Metro_TV @junaidijun46889 @KPU_ID @prabowo @gibran_tweet Cukup lah di wakil kan saja ...  https://t.co/WvudJTbBRZ https://t.co/JCYP4VIyBA,0,0,0,0,in,1598850232522985472,1739240013395788090,AntonTenabank01,https://twitter.com/AntonTenabank01/status/1739243233719541889
249,Mon Dec 25 11:14:33 +0000 2023,1739243228426379759,"Pendukung Prabowo - Gibran ini kalo menghina... Beeuhhh jahatnya, Ya Allah... https://t.co/jrXbzb5x7F",0,0,1,2,in,1680058301269282816,1739243228426379759,ruhulanakgaul,https://twitter.com/ruhulanakgaul/status/1739243228426379759
250,Mon Dec 25 11:14:23 +0000 2023,1739243186554626050,"@ramaarsk @ferizandra @CNNIndonesia keliatan emang bodohnya lu, kata ama huruf aja gabisa bedain. ya gamasalah kalo lu mau ngeklaim lu lebih pinter dari gibran juga, kalo bikin dirilu seneng mah sah sah aja. lu kan emang butuh kesengan buat menghibur kemiskinan lu 🤣",0,1,0,0,in,4046649492,1738883706323128519,nilrofficial,https://twitter.com/nilrofficial/status/1739243186554626050
251,Mon Dec 25 11:14:20 +0000 2023,1739243174051352704,@Gr4sssss @bentangnegeri @gibran Walikota hasil ngemis bajingan sumber solo https://t.co/2H3YClle1Z,0,1,0,0,in,827324098392924160,1738452737879376073,Dimasjoko12,https://twitter.com/Dimasjoko12/status/1739243174051352704
252,Mon Dec 25 11:14:17 +0000 2023,1739243157701976505,@democrazymedia Jadi Gibran itu pembohong lah artinya....waduh,0,0,0,0,in,1617749254436720640,1739160291621867995,IfandyPeter,https://twitter.com/IfandyPeter/status/1739243157701976505
253,Mon Dec 25 11:14:10 +0000 2023,1739243131932234116,"Solo booming, Jakarta melompong Cak Imin, harusnya belajar dari Gibran deh @ariyadifebri  https://t.co/4lYYWepmPP",0,0,0,0,in,1673610215139479552,1739243131932234116,sanirsutarno,https://twitter.com/sanirsutarno/status/1739243131932234116
254,Mon Dec 25 11:14:04 +0000 2023,1739243106657346030,"@Yusrilihza_Mhd Ada kelompok yg masih sj ribut urusan pencalonan Gibran, pertanda mrk tdk yakin dgn jagoannya sendiri.",0,0,0,0,in,2833745060,1738822229943853056,StefRudi,https://twitter.com/StefRudi/status/1739243106657346030
255,Mon Dec 25 11:14:02 +0000 2023,1739243098197336525,"Solo juara, Jakarta merana Cak Imin, harusnya ambil kursus dari Gibran @reyzhan_adla  https://t.co/UfrWudkSoR",0,0,0,0,in,1678350658372788224,1739243098197336525,galuhpratiti,https://twitter.com/galuhpratiti/status/1739243098197336525
256,Mon Dec 25 11:14:00 +0000 2023,1739243089007657400,"@dydyaa2 @PischekDayat @PartaiSocmed @gibran_tweet Tolong anda jangan cari masalah apalagi memperkeruh plus membuat ujaran kebencian, saya ini berteman dengan Staf Khusus Presiden Republik Indonesia bidang Inovasi dan Pendidikan, Wakil Ketua Komisi X DPR RI, Wakil Ketua DPR RI, bahkan om saya mengisi jabatan strategis di POLRI.",1,1,0,0,in,1592814595160559620,1739084007294615901,ricapd12_,https://twitter.com/ricapd12_/status/1739243089007657400
257,Mon Dec 25 11:13:52 +0000 2023,1739243052739494167,"Gibran bikin Solo kekinian, Cak Imin kayaknya masih sibuk nyari charger politik @vanjoulle  https://t.co/SYudPfkYov",0,0,0,0,in,1678330333681561602,1739243052739494167,arjcakrawangsa,https://twitter.com/arjcakrawangsa/status/1739243052739494167
258,Mon Dec 25 11:13:51 +0000 2023,1739243052580188554,"@nilrofficial @ferizandra @CNNIndonesia Cak imin bukan gak hapal, tapi gak tau istilah itu dan dia Jujur.. Gibran selaaku yg bertanya, malah gak hapal apa yg ditanyain, cuma 4 kata, sok inggris 🤣🤭🤭",0,1,0,0,in,1464497688,1738883706323128519,ramaarsk,https://twitter.com/ramaarsk/status/1739243052580188554
259,Mon Dec 25 11:13:50 +0000 2023,1739243047869935976,"Gibran berhasil membuat Solo lebih maju, sementara Jakarta dan Jateng masih jauh tertinggal @drnewstwit  https://t.co/4vp8V4jOJh",0,0,0,0,in,1677206468356079616,1739243047869935976,titi_nofiyati,https://twitter.com/titi_nofiyati/status/1739243047869935976
260,Mon Dec 25 11:13:47 +0000 2023,1739243032350966082,"Anjoy keluar juga kata2 andalan 01. emang sipaling baek, si paling cerdas,si paling santun,si paling bersih, tapi maaf yang sering bikin ulah  01 &amp  03.  Pendukung Prabowo Gibran mah santuy😎 🫰🏼",0,0,0,1,in,1205898638871810049,1739243032350966082,cubitisme,https://twitter.com/cubitisme/status/1739243032350966082
261,Mon Dec 25 11:13:46 +0000 2023,1739243028605468964,"Solo punya Gibran yang berhasil, sedangkan Muhaimin, sepertinya cuma punya kekecewaan yang terus bertambah @pakguruhonorer  https://t.co/8KWbMbdSKs",0,0,0,0,in,1677194151002255361,1739243028605468964,rohmanhasyim13,https://twitter.com/rohmanhasyim13/status/1739243028605468964
262,Mon Dec 25 11:13:45 +0000 2023,1739243025040314841,@vossen_noah @are_inismyname @gibran_tweet Mengapa kehidupan ini terus terusan dilingkupi Ketamakan dan Keserakahan .... mohon pencerahan sodara sodara,0,0,0,0,in,1481832007022055424,1738209503055917282,miyosa_drawing,https://twitter.com/miyosa_drawing/status/1739243025040314841
263,Mon Dec 25 11:13:42 +0000 2023,1739243014114210229,"percaya dirinya membandingkan presentase keberhasilan visi misinya dg ap yg dia lakukan d solo. 5 th sj blm cukup untuk melihat perubahan, apalagi 3 th.. skala perbandingan itu hrs apple to apple mas gibran",0,0,0,0,in,1041199089168183298,1739243014114210229,jessiefadillah1,https://twitter.com/jessiefadillah1/status/1739243014114210229
264,Mon Dec 25 11:13:41 +0000 2023,1739243010070880286,Akulah gibran https://t.co/pHJIbxVKSX,0,0,0,2,in,1207263404118794243,1739243010070880286,lemonadegotmeup,https://twitter.com/lemonadegotmeup/status/1739243010070880286
265,Mon Dec 25 11:13:41 +0000 2023,1739243009231986929,@NoContextHumans Nah bruh,0,0,0,0,in,924729636,1738913377353691272,GibranRamadha,https://twitter.com/GibranRamadha/status/1739243009231986929
266,Mon Dec 25 11:13:37 +0000 2023,1739242990600860135,"#mereka anak2  muda tdk paham bhw itu spt kerjar tayang hafalan.spt mangga dikarbit..yang lalu2klo diinterview gibran sering ga nyambung dan kosong..Mutu masy kita ya msh spt ini. Usai Nonton Debat Cawapres, Relawan Ganjar Ini Beralih Dukung Prabowo-Gibran https://t.co/RGesjmt6za",0,0,0,0,in,714565879,1739242990600860135,mamakhariadi,https://twitter.com/mamakhariadi/status/1739242990600860135
267,Mon Dec 25 11:13:34 +0000 2023,1739242979611811895,Prabowo-Gibran memikirkan calon rakyat yang ada dalam janin!  #prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #BersamaIndonesiaMaju https://t.co/Znp1Q3Yy3u,0,0,1,3,in,1576913175227748352,1739242979611811895,dekade_08,https://twitter.com/dekade_08/status/1739242979611811895
268,Mon Dec 25 11:13:32 +0000 2023,1739242972699586887,"@ArjayaDirja @geloraco Walau sy non gibran, trs yg di masalahkan gibran apa sih, lah semua jg pakai alat bantu, mulai dr earphone microphone dan jg alat tulis.",0,0,0,0,in,221990495,1739107574673502391,Udhine_ELt,https://twitter.com/Udhine_ELt/status/1739242972699586887
269,Mon Dec 25 11:13:32 +0000 2023,1739242971994923320,@mas__gentong @gibran_tweet Yang buat artikel itu goblok kayaknya,0,2,0,0,in,1433843152016658440,1739123061096403322,MentariPagi_25,https://twitter.com/MentariPagi_25/status/1739242971994923320
270,Mon Dec 25 11:13:26 +0000 2023,1739242944501268932,@DedynurPalakka @gibran_tweet Uang nya mengalir secara hilirisasi digital selama jadi pengusaha maksudnya begitu https://t.co/vZKAHfh0p9,0,0,0,0,in,827324098392924160,1739125032012718336,Dimasjoko12,https://twitter.com/Dimasjoko12/status/1739242944501268932
271,Mon Dec 25 11:13:22 +0000 2023,1739242930416824514,Siap dukung Prabowo Gibran 2024Lihat video sinar alam! #TikTok https://t.co/nFdIiavxtb,0,0,0,0,in,3197068536,1739242930416824514,ZkiTommy,https://twitter.com/ZkiTommy/status/1739242930416824514
272,Mon Dec 25 11:13:18 +0000 2023,1739242913975185660,@gibran_tweet Hallo giring info loker?,0,0,0,0,in,1688758880308985856,1738786382410334331,xylololo188665,https://twitter.com/xylololo188665/status/1739242913975185660
273,Mon Dec 25 11:13:13 +0000 2023,1739242891086860444,"@hendrikk168 Masih kurang jelas ya  Kan yg memprovokasi sudah kena teguran 2x siapa  Ngapain gue bawa jagoan,, toh d sana juga KPU melarang ko ketiga kandidat  Cobalah kau bantah dgn berita kalau Gibran tidak melakukan provokasi 🤣🤣🤣  https://t.co/ghqKKaimzH",0,0,0,0,in,844206338297159681,1738879191788204185,IInayaturahmah,https://twitter.com/IInayaturahmah/status/1739242891086860444
274,Mon Dec 25 11:13:05 +0000 2023,1739242859650543937,"@muujeep @_NusantaraLand_ @gibran_tweet @Alie_Fahnoor @BANGSAygSUJUD @bengkeldodo @Bank_Joee_ @hartonometroadv @segorosegoro1 @prabowo @prabowogibran2 Cuma segelintir orang sj yg tdk suka , pakta jutaan orang nenyukai gibran.",0,1,0,1,in,1657316602445197313,1738935322434838664,AndriDesvi10785,https://twitter.com/AndriDesvi10785/status/1739242859650543937
275,Mon Dec 25 11:12:52 +0000 2023,1739242804717691285,@AkhmadH41076481 @gibran_tweet Dikira mas Gibran petugas pln? Tanya sama PLN lah. Di aku jarang matlis tuh,0,0,0,0,in,1433843152016658440,1739123061096403322,MentariPagi_25,https://twitter.com/MentariPagi_25/status/1739242804717691285
276,Mon Dec 25 11:12:36 +0000 2023,1739242737755652409,@KompasTV Moga @mohmahfudmd @ganjarpranowo @aniesbaswedan @muhai tidak sampe merendahkan diri sejauh itu. Saya yakin yang lain juga mampu menyiapkan singkatan &amp  istilah itu.  Cukuplah fitur istimewa tersebut melekat pada Jokowi dan @gibran_tweet,0,0,0,0,in,1520174465673736193,1739152288005210488,LelaMelani10,https://twitter.com/LelaMelani10/status/1739242737755652409
277,Mon Dec 25 11:12:21 +0000 2023,1739242674329452675,"Diusia yg masih dini di dunia Politik Pemerintahan, semoga mass @gibran_tweet tidak terlalu jauh memberi harapan dalam gagasan dimana dunia tidak mampu.",0,0,0,0,in,311032039,1739242674329452675,JunaidyNambela,https://twitter.com/JunaidyNambela/status/1739242674329452675
278,Mon Dec 25 11:12:20 +0000 2023,1739242669606572533,"Gibran produktif, Cak Imin cuman produktif di omongannya @gubrack  https://t.co/g75al0YDui",0,0,0,0,in,1678679160842231808,1739242669606572533,dasihanum,https://twitter.com/dasihanum/status/1739242669606572533
279,Mon Dec 25 11:12:18 +0000 2023,1739242662560256196,@lek_brewok @gibran_tweet Ahli nya ahli,0,0,0,1,in,1282683685787955200,1739209499960037710,AyoungLorenzo,https://twitter.com/AyoungLorenzo/status/1739242662560256196
280,Mon Dec 25 11:12:14 +0000 2023,1739242642842783940,TKN Prabowo-Gibran: Ada 2 Logam di Tubuh Relawan yang Ditembak https://t.co/POVPrfZ6fM,2,1,1,1,in,17128975,1739242642842783940,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1739242642842783940
281,Mon Dec 25 11:12:12 +0000 2023,1739242635469217948,@DavinaSastro @gibran_tweet Tanpa previlege dari bapak dan pamannya siapa yg nganggep dia. Anak muda penikmat nepotisme. Baby nepo.,0,0,0,0,in,276436060,1739228212717334910,Hantoro2011,https://twitter.com/Hantoro2011/status/1739242635469217948
282,Mon Dec 25 11:12:11 +0000 2023,1739242631794970940,@PartaiSocmed Soal masuknya Gibran dengan lewat MK menurut anda itu sudah fair atau ga Tum? Soalnya masih ga sreg soal ini.,0,0,0,1,in,1494652811895664643,1739240608609538143,pakde_lukm4n,https://twitter.com/pakde_lukm4n/status/1739242631794970940
283,Mon Dec 25 11:12:11 +0000 2023,1739242630708625640,@ChallsOfrivia @Yattie2023 @mochamadarip ente ngerti bahasa Indonesia ga suu?  JKW sbg kader PDIP ditegur di kantor PDIP bukan di Istana bisa bedakan JKW sbg kader atau JKW sbg presiden?? Siapa JKW tanpa PDIP  Siapa Gibran tanpa PDIP Siapa Bobby tanpa PDIP Hanya krn ditegur lantas berhianat?,0,1,0,0,in,874769738,1739061999827628133,topimiring72,https://twitter.com/topimiring72/status/1739242630708625640
284,Mon Dec 25 11:12:06 +0000 2023,1739242609594528033,"Gibran bikin Solo gemilang, Cak Imin mungkin masih sibuk mencari jalan ke hati masyarakat politik @SartonoHutomo  https://t.co/2DG25WR13H",0,0,0,0,in,1676439767444238336,1739242609594528033,DarmonoWasis,https://twitter.com/DarmonoWasis/status/1739242609594528033
285,Mon Dec 25 11:12:02 +0000 2023,1739242592787943456,Gokil gini sih Mas Admin @gibran_tweet  #prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #BersamaIndonesiaMaju https://t.co/5xNo80quz3,0,0,1,3,in,1576913175227748352,1739242592787943456,dekade_08,https://twitter.com/dekade_08/status/1739242592787943456
286,Mon Dec 25 11:12:00 +0000 2023,1739242585531777277,Selamat Hari Natal  #EmilDardak #WagubJatim #ArumiBachsin #WagubEmil #InfoJatim #JawaTimur #Jatim #BeritaJatim #KabarJatim #Pemilu #Pemilu2024 #Prabowo #Gibran https://t.co/FwDzynTJPO,0,0,0,0,in,1437273840283885570,1739242585531777277,griyabacaku,https://twitter.com/griyabacaku/status/1739242585531777277
287,Mon Dec 25 11:12:00 +0000 2023,1739242583749198221,"Buruh Jepara: Prabowo - Gibran, Kita Dukung Kamu! dekade08",0,0,0,0,in,1685810175268286464,1739242583749198221,DeviPramst22,https://twitter.com/DeviPramst22/status/1739242583749198221
288,Mon Dec 25 11:12:00 +0000 2023,1739242583619215408,Makhluk tanpa etika gapunya malu @gibran_tweet @prabowogibran02 #GibranCawapresCacatHukum,0,0,0,0,in,90528903,1739242583619215408,Ichwan_H,https://twitter.com/Ichwan_H/status/1739242583619215408
289,Mon Dec 25 11:11:57 +0000 2023,1739242571048931664,Dukungan Kekinian: Buruh Jepara Ungkap Cinta pada Prabowo - Gibran! dekade08,0,0,0,0,in,1661635366556934145,1739242571048931664,ilonajasmine_,https://twitter.com/ilonajasmine_/status/1739242571048931664
290,Mon Dec 25 11:11:54 +0000 2023,1739242560722543066,Prabowo - Gibran: Aliansi Buruh Jepara Gelar Pesta Dukungan! dekade08,0,0,0,0,in,1491398047762632705,1739242560722543066,AlfiyahAnisa2,https://twitter.com/AlfiyahAnisa2/status/1739242560722543066
291,Mon Dec 25 11:11:52 +0000 2023,1739242550052233584,"@nilrofficial @ferizandra @CNNIndonesia Itu 4 kata doang atau banyak kata 🤣🤭,, aku sedang membahas Otak gibran yg gak hapal 4 kata doang 🤣🤭",0,0,0,0,in,1464497688,1738883706323128519,ramaarsk,https://twitter.com/ramaarsk/status/1739242550052233584
292,Mon Dec 25 11:11:47 +0000 2023,1739242532536725609,"Solo makin jaya, berkat kecerdasan Gibran Jakarta dan Jateng? Nampaknya harus belajar banyak @DedyNad_id  https://t.co/AVqrZFf5vy",0,0,0,0,in,1678342844061466625,1739242532536725609,WasitoYant1,https://twitter.com/WasitoYant1/status/1739242532536725609
293,Mon Dec 25 11:11:47 +0000 2023,1739242532217995640,"Gibran pamer sukses Solo, Muhaimin masih pamer jabatan aja @pantaucom_  https://t.co/oAKYFCMQKY",0,0,0,0,in,1676815074462429184,1739242532217995640,SujantoMardi,https://twitter.com/SujantoMardi/status/1739242532217995640
294,Mon Dec 25 11:11:46 +0000 2023,1739242525855244706,"Saking sibuknya Gibran, kayaknya Cak Imin lupa gimana caranya memajukan daerah @UpTweetAJ  https://t.co/4m4aU4V726",0,0,0,0,in,1676446745784631296,1739242525855244706,MunadiSulkan,https://twitter.com/MunadiSulkan/status/1739242525855244706
295,Mon Dec 25 11:11:46 +0000 2023,1739242524429127774,"Gibran buktikan Solo bisa lebih dari Jakarta, Cak Imin kapan bikin prestasi? @husain_fahasbu  https://t.co/9ugtMxFBkO",0,0,0,0,in,1673208369988116480,1739242524429127774,rony_iswanto,https://twitter.com/rony_iswanto/status/1739242524429127774
296,Mon Dec 25 11:11:45 +0000 2023,1739242520553652339,"Segitu ajah mas Gibran.... Jauh-Jauh dari solo... Anak ini hebat, pandai menyembunyikan ketidaktahuannya .. Percaya diri kuat... Mungkin karena merasa anak Presiden sekaligus walikota Solo ...",0,0,0,0,in,732115060844175360,1739242520553652339,cahayafikiran,https://twitter.com/cahayafikiran/status/1739242520553652339
297,Mon Dec 25 11:11:44 +0000 2023,1739242516862627906,"Solo jadi bintang berkat Gibran, sementara Jakarta dan Jateng masih gelap di era Muhaimin @lovelyb1e  https://t.co/GNhwAhki0d",0,0,0,0,in,1678739951440240646,1739242516862627906,RusdiHasanuddin,https://twitter.com/RusdiHasanuddin/status/1739242516862627906
298,Mon Dec 25 11:11:43 +0000 2023,1739242515277152643,"Aduh, Cak Imin, Solo aja bisa lebih maju dari Jakarta, mending cari tahu deh rahasianya sama Gibran @FahmiAgustian  https://t.co/heenLU8Tnz",0,0,0,0,in,1676494228619423746,1739242515277152643,yusrikarwiti,https://twitter.com/yusrikarwiti/status/1739242515277152643
299,Mon Dec 25 11:11:43 +0000 2023,1739242515117793725,"Gibran bisa ngejar prestasi, Muhaimin malah dikejar oleh kekecewaan @ArieMutyara  https://t.co/3UaS6T4klk",0,0,0,0,in,1678709510712729600,1739242515117793725,AmbunDimas13946,https://twitter.com/AmbunDimas13946/status/1739242515117793725
300,Mon Dec 25 11:11:43 +0000 2023,1739242514622902322,"Gibran bawa angin segar, Muhaimin masih berusaha bawa angin sepoi-sepoi @Subur0204  https://t.co/0gHymfPLr5",0,0,0,0,in,1678648844798820353,1739242514622902322,RohayaniTut1,https://twitter.com/RohayaniTut1/status/1739242514622902322
301,Mon Dec 25 11:11:42 +0000 2023,1739242509606474202,"Gibran berhasil, Solo semakin maju, sementara kinerja Muhaimin bikin Jakarta dan Jateng terpuruk @tjapoenglaut  https://t.co/Krvz7G3FFa",0,0,0,0,in,1678618688835178500,1739242509606474202,DewiSartik80,https://twitter.com/DewiSartik80/status/1739242509606474202
302,Mon Dec 25 11:11:38 +0000 2023,1739242492414030212,@Bustanil0391 @Chaves1305 @DaengWahidin2 @gibran_tweet Well said ... biasa low standart jd  pas apalan dikit  dibilang  mvp 😅 pendukungnya emang gampang girang 🤣,0,0,0,0,in,1007990689630572544,1738235718076686516,nashnasstuff,https://twitter.com/nashnasstuff/status/1739242492414030212
